ticker,fiscal quarter,fiscal date,net income,total assets,roa,roa percent
ANY,2019q1,2019-03-31,-1844000.0,11286000.0,-0.1633882686514265,-16.34
ANY,2018q4,2018-12-31,-26208000.0,11286000.0,-2.322169059011164,-232.22
ANY,2018q3,2018-09-30,-4852000.0,72520000.0,-0.0669056811913954,-6.69
ANY,2018q2,2018-06-30,-6002000.0,75779000.0,-0.0792040011084865,-7.92
ANY,2018q1,2018-03-31,-6823000.0,78587000.0,-0.086820975479405,-8.68
ANY,2017q4,2017-12-31,-7381000.0,83280000.0,-0.0886287223823246,-8.86
ANY,2017q3,2017-09-30,-3481000.0,87832000.0,-0.0396324801894525,-3.96
ANY,2017q2,2017-06-30,-7513000.0,87758000.0,-0.0856104286788668,-8.56
ANY,2017q1,2017-03-31,-7809000.0,96302000.0,-0.081088658594837,-8.11
ANY,2016q4,2016-12-31,-7484000.0,92556000.0,-0.0808591555382687,-8.09
ANY,2016q3,2016-09-30,-43292000.0,92120000.0,-0.4699522362136344,-47.0
ANY,2016q2,2016-06-30,-9615000.0,131074000.0,-0.0733555091017287,-7.34
ANY,2016q1,2016-03-31,-8069000.0,133952000.0,-0.0602379956999522,-6.02
ANY,2015q4,2015-12-31,-18599000.0,139111000.0,-0.1336989885774669,-13.37
ANY,2015q3,2015-09-30,-10230000.0,143971000.0,-0.0710559765508331,-7.11
ANY,2015q2,2015-06-30,-8856000.0,138501000.0,-0.0639417765936708,-6.39
ANY,2015q1,2015-03-31,-9542000.0,145712000.0,-0.0654853409465246,-6.55
ANY,2014q4,2014-12-31,-5438000.0,149263000.0,-0.036432337551838,-3.64
ANY,2014q3,2014-09-30,-3456000.0,30983000.0,-0.1115450408288416,-11.15
ANY,2014q2,2014-06-30,-3051000.0,33375000.0,-0.0914157303370786,-9.14
ANY,2014q1,2014-03-31,-778000.0,24646000.0,-0.031566988557981,-3.16
ANY,2013q4,2013-12-31,-606313.15,8355036.0,-0.0725685861796406,-7.26
ANY,2013q3,2013-09-30,-454315.71,3776511.0,-0.1203003804305084,-12.03
ANY,2013q2,2013-06-30,-536503.0,1807018.0,-0.2968996435010608,-29.69
ANY,2013q1,2013-03-31,-634219.86,2511340.0,-0.2525424116208876,-25.25
ANY,2012q4,2012-12-31,-1058150.0,3221187.0,-0.3284969174406826,-32.85
ANY,2012q3,2012-09-30,-54099.89,205567.0,-0.2631740016636911,-26.32
ANY,2012q2,2012-06-30,20540.0,214263.0,0.0958634948637889,9.59
ANY,2012q1,2012-03-31,-16970.86,222793.0,-0.0761732190867756,-7.62
ANY,2011q4,2011-12-31,-49544.56,237692.0,-0.2084401662655874,-20.84
ANY,2011q3,2011-09-30,-25315.05,273823.0,-0.0924504150491375,-9.25
ANY,2011q2,2011-06-30,-9096.35,303126.0,-0.0300084783225457,-3.0
ANY,2011q1,2011-03-31,-22990.81,312949.0,-0.0734650374342145,-7.35
ANY,2010q4,2010-12-31,-30784.07,333587.0,-0.0922819834106245,-9.23
ANY,2010q3,2010-09-30,-78686.24,350214.0,-0.2246804525233143,-22.47
ANY,2010q2,2010-06-30,-8488.76,115515.0,-0.0734862139116132,-7.35
ANY,2009q3,2009-09-30,13091.0,118311.0,0.1106490520746169,11.06
WULF,2025q3,2025-09-30,-455050000.0,2454445000.0,-0.1853983283389931,-18.54
WULF,2025q2,2025-06-30,-18370000.0,869408000.0,-0.0211293201810887,-2.11
WULF,2025q1,2025-03-31,-61418000.0,841162000.0,-0.0730156616680259,-7.3
WULF,2024q4,2024-12-31,-29196000.0,787511000.0,-0.0370737678584807,-3.71
WULF,2024q3,2024-09-30,-22733000.0,405905000.0,-0.0560057156231137,-5.6
WULF,2024q2,2024-06-30,-10876000.0,479568000.0,-0.0226787442031161,-2.27
WULF,2024q1,2024-03-31,-9613000.0,395388000.0,-0.0243128268940888,-2.43
WULF,2023q4,2023-12-31,-10525000.0,378106000.0,-0.0278361094507889,-2.78
WULF,2023q3,2023-09-30,-19099000.0,311793000.0,-0.0612553841811714,-6.13
WULF,2023q2,2023-06-30,-17540000.0,299822000.0,-0.0585013774839738,-5.85
WULF,2023q1,2023-03-31,-26257000.0,316781000.0,-0.0828869155662744,-8.29
WULF,2022q4,2022-12-31,-23942000.0,317687000.0,-0.0753634867023202,-7.54
WULF,2022q3,2022-09-30,-33988000.0,309866000.0,-0.1096861223883872,-10.97
WULF,2022q2,2022-06-30,-13669000.0,319136000.0,-0.0428312694274541,-4.28
WULF,2022q1,2022-03-31,-18183000.0,272838000.0,-0.0666439425593209,-6.66
WULF,2021q4,2021-12-31,-44699000.0,264911000.0,-0.1687321402282276,-16.87
WULF,2021q3,2021-09-30,-851736.0,12380206.0,-0.0687982090120309,-6.88
WULF,2021q2,2021-06-30,-4407000.0,78824000.0,-0.0559093677052674,-5.59
WULF,2021q1,2021-03-31,-321639.0,15635977.0,-0.0205704446866351,-2.06
WULF,2020q4,2020-12-31,1463185.0,15435399.0,0.0947941157854098,9.48
WULF,2020q3,2020-09-30,-273996.0,15274076.0,-0.0179386301338293,-1.79
WULF,2020q2,2020-06-30,-1041503.0,15448604.0,-0.0674172889666924,-6.74
WULF,2020q1,2020-03-31,-587006.0,15643952.0,-0.0375228714585675,-3.75
WULF,2019q4,2019-12-31,-80072.0,16879541.0,-0.004743730886995,-0.47
WULF,2019q3,2019-09-30,-162744.0,17162234.0,-0.0094826815669801,-0.95
WULF,2019q2,2019-06-30,-115711.0,16699939.0,-0.0069288277041011,-0.69
WULF,2019q1,2019-03-31,-455031.0,16999264.0,-0.0267676882952109,-2.68
WULF,2018q4,2018-12-31,149619.0,17419218.0,0.0085893063626622,0.86
WULF,2018q3,2018-09-30,-24752.0,17306077.0,-0.0014302490391092,-0.14
WULF,2018q2,2018-06-30,145336.0,17405304.0,0.00835009833784,0.84
WULF,2018q1,2018-03-31,-130738.0,16985529.0,-0.0076970225655026,-0.77
WULF,2017q4,2017-12-31,368769.0,16924230.0,0.0217894108033275,2.18
WULF,2017q3,2017-09-30,-110953.0,9335835.0,-0.0118846359216931,-1.19
WULF,2017q2,2017-06-30,-105066.0,9685379.0,-0.0108478976403504,-1.08
WULF,2017q1,2017-03-31,-378897.0,9567537.0,-0.0396023553397285,-3.96
WULF,2016q4,2016-12-31,6260.0,1986172.0,0.0031517914863365,0.32
WULF,2016q3,2016-09-30,82266.0,9528000.0,0.0086341309823677,0.86
WULF,2016q2,2016-06-30,39225.0,9231170.0,0.0042491905143118,0.42
WULF,2016q1,2016-03-31,-192812.0,6694198.0,-0.02880285285855,-2.88
WULF,2015q4,2015-12-31,219474.0,15015317.0,0.0146166744265206,1.46
WULF,2015q3,2015-09-30,116756.0,15301065.0,0.007630579962898,0.76
WULF,2015q2,2015-06-30,27724.0,9165723.0,0.0030247477476681,0.3
WULF,2015q1,2015-03-31,-228947.0,9695138.0,-0.0236146200291321,-2.36
WULF,2014q4,2014-12-31,106452.0,545000.0,0.1953247706422018,19.53
WULF,2014q3,2014-09-30,138971.0,9645611.0,0.0144076927837956,1.44
WULF,2014q2,2014-06-30,198432.0,8877525.0,0.0223521758598257,2.24
WULF,2014q1,2014-03-31,204915.0,9300229.0,0.0220333284266441,2.2
WULF,2013q4,2013-12-31,360649.0,527000.0,0.6843434535104365,68.43
WULF,2013q3,2013-09-30,116162.0,8256273.0,0.0140695444542592,1.41
WULF,2013q2,2013-06-30,293112.0,7732842.0,0.0379048220563668,3.79
WULF,2013q1,2013-03-31,-87750.0,7947467.0,-0.0110412537730575,-1.1
WULF,2012q4,2012-12-31,298577.0,366000.0,0.8157841530054645,81.58
WULF,2012q3,2012-09-30,228112.0,9490857.0,0.0240349211878337,2.4
WULF,2012q2,2012-06-30,243083.0,8975218.0,0.0270837989673342,2.71
WULF,2012q1,2012-03-31,-62406.0,9094923.0,-0.0068616303843364,-0.69
WULF,2011q4,2011-12-31,446238.0,338000.0,1.320230769230769,132.02
WULF,2011q3,2011-09-30,214677.0,8843826.0,0.0242742224914872,2.43
WULF,2011q1,2011-03-31,37342.0,8470042.0,0.0044087148564316,0.44
WULF,2010q1,2010-03-31,148341.0,7049914.0,0.0210415332726044,2.1
WULF,2001q1,2001-03-31,88402.0,4732924.0,0.0186780941337743,1.87
WULF,2000q4,2000-12-31,-65110.0,4530381.0,-0.0143718596736124,-1.44
WULF,2000q2,2000-06-30,247751.0,4659627.0,0.0531697065022586,5.32
WULF,1999q3,1999-09-30,192850.0,4427261.0,0.043559663638534,4.36
NCTY,2025q1,2025-03-31,-73650000.0,636644000.0,-0.1156847468915123,-11.57
NCTY,2024q2,2024-06-30,226000.0,667752000.0,0.0003384490050198,0.03
NCTY,2024q1,2024-03-31,289812614.0,363725025.0,0.796790416056745,79.68
NCTY,2023q2,2023-06-30,-268397000.0,352745000.0,-0.7608810897390467,-76.09
NCTY,2023q1,2023-03-31,-395190533.0,599106683.0,-0.659632990607117,-65.96
NCTY,2022q2,2022-06-30,-579668517.0,776838247.0,-0.7461894663896486,-74.62
NCTY,2022q1,2022-03-31,-285462057.0,1310318375.0,-0.2178570204359684,-21.79
NCTY,2021q2,2021-06-30,-125772698.0,1307556141.0,-0.0961891379316308,-9.62
NCTY,2020q4,2020-12-31,34735173.0,48441307.0,0.7170568911363189,71.71
NCTY,2020q2,2020-06-30,361958093.0,94896688.0,3.814233147947165,381.42
NCTY,2020q1,2020-03-31,-139639278.0,181459156.0,-0.7695355862891813,-76.95
NCTY,2019q4,2019-12-31,-160633680.0,181459156.0,-0.8852332587725692,-88.52
NCTY,2019q2,2019-06-30,-50983488.0,195287583.0,-0.2610687644180633,-26.11
NCTY,2019q1,2019-03-31,-160103168.0,164687440.0,-0.9721638031412716,-97.22
NCTY,2018q4,2018-12-31,-205930670.0,164687440.0,-1.2504333663817957,-125.04
NCTY,2018q3,2018-09-30,-2.35,4.84,-0.4855371900826447,-48.55
NCTY,2018q2,2018-06-30,-97908531.0,248925103.0,-0.3933252605704455,-39.33
NCTY,2018q1,2018-03-31,-25753051.0,323109178.0,-0.0797038671553922,-7.97
NCTY,2017q4,2017-12-31,-25753050.0,323109178.0,-0.0797038640604631,-7.97
NCTY,2017q3,2017-09-30,-1935330.21,48563017.1,-0.0398519351879395,-3.99
NCTY,2017q2,2017-06-30,-149539032.0,301217049.0,-0.4964494290626955,-49.64
NCTY,2017q1,2017-03-31,-236615781.0,350891994.0,-0.6743265308013838,-67.43
NCTY,2016q4,2016-12-31,-558363886.0,350891994.0,-1.5912699507187955,-159.13
NCTY,2016q3,2016-09-30,-118307891.0,350891994.0,-0.3371632668256318,-33.72
NCTY,2016q2,2016-06-30,-440055996.0,396397533.0,-1.1101380794920337,-111.01
NCTY,2016q1,2016-03-31,-233858801.0,538094921.0,-0.4346051075252576,-43.46
NCTY,2015q4,2015-12-31,-384634060.0,538094921.0,-0.714807081407111,-71.48
NCTY,2015q2,2015-06-30,-150775259.0,407424896.0,-0.3700688408594452,-37.01
NCTY,2014q4,2014-12-31,34213553.0,517330710.0,0.0661347805932495,6.61
NCTY,2014q2,2014-06-30,-141912767.0,373615863.0,-0.3798360322832438,-37.98
NCTY,2013q4,2013-12-31,-245710254.0,546679148.0,-0.4494597148966069,-44.95
NCTY,2013q3,2013-09-30,-121500000.0,682900000.0,-0.1779177039097964,-17.79
NCTY,2013q2,2013-06-30,-280551318.0,807695187.0,-0.347348012611099,-34.73
NCTY,2013q1,2013-03-31,-331000000.0,1112300000.0,-0.2975815877011598,-29.76
NCTY,2012q4,2012-12-31,-115900000.0,1112300000.0,-0.1041985075968713,-10.42
NCTY,2012q3,2012-09-30,-165500000.0,1223800000.0,-0.1352345154436999,-13.52
NCTY,2012q2,2012-06-30,-222800000.0,1402683164.0,-0.158838436019041,-15.88
NCTY,2012q1,2012-03-31,-111400000.0,1525800000.0,-0.0730108795386027,-7.3
NCTY,2011q4,2011-12-31,-142164965.0,1628900000.0,-0.0872766683037632,-8.73
NCTY,2011q3,2011-09-30,-93674710.0,1666709475.0,-0.0562033824161226,-5.62
NCTY,2011q2,2011-06-30,-142164965.0,1783110039.0,-0.0797286549290747,-7.97
NCTY,2011q1,2011-03-31,-249805797.0,1857339384.0,-0.1344965810513389,-13.45
NCTY,2010q4,2010-12-31,-289454115.0,1857339384.0,-0.1558434163909378,-15.58
NCTY,2010q3,2010-09-30,-68536684.0,324560000.0,-0.2111679935913236,-21.12
NCTY,2010q2,2010-06-30,-249805797.0,2478443602.0,-0.1007913986012904,-10.08
NCTY,2010q1,2010-03-31,199631214.0,2324957507.0,0.0858644570487627,8.59
NCTY,2009q4,2009-12-31,-205523164.0,2324957507.0,-0.0883986754085652,-8.84
NCTY,2009q3,2009-09-30,-604783621.0,2517754902.0,-0.2402075041218607,-24.02
NCTY,2009q2,2009-06-30,-604783621.0,2638760402.0,-0.2291923209631368,-22.92
NCTY,2009q1,2009-03-31,-46800000.0,2905500000.0,-0.0161073825503355,-1.61
NCTY,2008q4,2008-12-31,553943588.7,3263008574.0,0.169764674574833,16.98
NCTY,2008q3,2008-09-30,99200068.0,3566294566.0,0.0278160051459978,2.78
NCTY,2008q2,2008-06-30,553943588.7,3379969945.0,0.1638900930227058,16.39
NCTY,2008q1,2008-03-31,76404882.0,3250765004.0,0.0235036620321633,2.35
NCTY,2007q4,2007-12-31,89054628.78,3250765004.96,0.0273949758423389,2.74
NCTY,2007q3,2007-09-30,38202441.0,3205370309.0,0.0119182613293495,1.19
NCTY,2007q2,2007-06-30,132128936.0,3185633034.0,0.0414765086216142,4.15
NCTY,2007q1,2007-03-31,156106383.0,1623211033.0,0.0961713417580004,9.62
NCTY,2006q4,2006-12-31,106759080.58,1623211033.25,0.0657703024395087,6.58
NCTY,2006q3,2006-09-30,64279694.0,1489907516.0,0.0431434121310923,4.31
NCTY,2006q2,2006-06-30,156106383.0,1359905175.0,0.1147921089424488,11.48
NCTY,2006q1,2006-03-31,36250661.0,1214230889.0,0.0298548334821681,2.99
NCTY,2005q4,2005-12-31,57335508.31,1214230889.97,0.0472196093705181,4.72
NCTY,2005q3,2005-09-30,37663147.0,1245838524.0,0.0302311626061099,3.02
NCTY,2005q2,2005-06-30,36250661.0,1027174871.0,0.0352916158907863,3.53
NCTY,2005q1,2005-03-31,12242105.0,1026799879.0,0.0119225812647373,1.19
NCTY,2004q4,2004-12-31,5489092.26,1026799879.96,0.0053458247971492,0.53
NCTY,2004q2,2004-06-30,12242105.0,191359950.0,0.0639742276270452,6.4
DGXX,2025q3,2025-09-30,302791.0,51272065.0,0.0059055745072877,0.59
DGXX,2025q2,2025-06-30,-10385750.0,37294717.0,-0.2784777801102499,-27.85
DGXX,2025q1,2025-03-31,-1688532.0,33016389.0,-0.0511422372688909,-5.11
DGXX,2024q4,2024-12-31,-464075.0,34318088.0,-0.0135227521999477,-1.35
DGXX,2024q3,2024-09-30,-6412344.0,38615766.0,-0.1660550770894976,-16.61
DGXX,2024q2,2024-06-30,-4765447.0,41154530.0,-0.1157939842831396,-11.58
DGXX,2024q1,2024-03-31,4844148.0,41193743.0,0.1175942666826852,11.76
DGXX,2023q4,2023-12-31,-9685061.0,41931708.0,-0.2309722513568967,-23.1
DGXX,2023q3,2023-09-30,136060.0,47117577.0,0.0028876697118784,0.29
DGXX,2023q2,2023-06-30,-3308936.0,50730611.0,-0.0652256287628784,-6.52
DGXX,2023q1,2023-03-31,-9093039.0,51982363.0,-0.1749254646234531,-17.49
DGXX,2022q4,2022-12-31,-9741906.0,52599561.0,-0.1852088841577974,-18.52
DGXX,2022q3,2022-09-30,-1676808.0,60569885.0,-0.0276838564246902,-2.77
DGXX,2022q2,2022-06-30,3577254.0,69446757.0,0.0515107422510744,5.15
DGXX,2022q1,2022-03-31,12015167.0,97224672.0,0.1235814608868004,12.36
DGXX,2021q4,2021-12-31,-231694.0,79918549.0,-0.0028991267096203,-0.29
DGXX,2021q3,2021-09-30,-5065936.0,74370700.0,-0.0681173634240366,-6.81
DGXX,2021q2,2021-06-30,9769010.0,68385984.0,0.1428510555613267,14.29
DGXX,2021q1,2021-03-31,72957.0,43540746.0,0.0016756028938962,0.17
DGXX,2020q4,2020-12-31,-1215908.0,16519601.0,-0.0736039568994432,-7.36
DGXX,2020q3,2020-09-30,-1823574.0,13152482.0,-0.1386486596218113,-13.86
DGXX,2020q2,2020-06-30,-1523760.0,14802421.0,-0.1029399177337274,-10.29
DGXX,2020q1,2020-03-31,-628810.0,14692061.0,-0.0427993050124145,-4.28
DGXX,2019q4,2019-12-31,-80692.0,3897511.0,-0.0207034694706442,-2.07
DGXX,2019q2,2019-06-30,-120399.0,1500561.0,-0.0802359917390895,-8.02
OLB,2025q3,2025-09-30,-1175020.0,12248123.0,-0.0959346995453915,-9.59
OLB,2025q2,2025-06-30,-2124314.0,12386068.0,-0.1715083430835354,-17.15
OLB,2025q1,2025-03-31,-1088998.0,12504191.0,-0.0870906402501369,-8.71
OLB,2024q4,2024-12-31,-4546023.0,12679529.0,-0.3585324817664757,-35.85
OLB,2024q3,2024-09-30,-1630258.0,15878853.0,-0.1026684987889238,-10.27
OLB,2024q2,2024-06-30,-2648012.0,16593801.0,-0.1595783871338459,-15.96
OLB,2024q1,2024-03-31,-2371596.0,18280541.0,-0.129733359641818,-12.97
OLB,2023q4,2023-12-31,-18172252.0,19728411.0,-0.92112091541483,-92.11
OLB,2023q3,2023-09-30,-1801738.0,35943728.0,-0.0501266312720817,-5.01
OLB,2023q2,2023-06-30,-587818.0,37252672.0,-0.0157792171256869,-1.58
OLB,2023q1,2023-03-31,-2615405.0,37736798.0,-0.0693064896497047,-6.93
OLB,2022q4,2022-12-31,-3181157.0,38653819.0,-0.0822986468685021,-8.23
OLB,2022q3,2022-09-30,-1712562.0,41177888.0,-0.0415893598039802,-4.16
OLB,2022q2,2022-06-30,-1437954.0,43218537.0,-0.0332716954301345,-3.33
OLB,2022q1,2022-03-31,-1455596.0,44949908.0,-0.0323826246763397,-3.24
OLB,2021q4,2021-12-31,-2312011.0,45529491.0,-0.0507805149853311,-5.08
OLB,2021q3,2021-09-30,-900354.0,21560959.0,-0.0417585321691859,-4.18
OLB,2021q2,2021-06-30,-666136.0,12267346.0,-0.0543015579735013,-5.43
OLB,2021q1,2021-03-31,-1099857.0,12779155.0,-0.0860664887467129,-8.61
OLB,2020q4,2020-12-31,-66753.0,14377502.0,-0.004642878853364,-0.46
OLB,2020q3,2020-09-30,-657358.0,14989515.0,-0.0438545209768294,-4.39
OLB,2020q2,2020-06-30,-510409.0,11304369.0,-0.0451514808124186,-4.52
OLB,2020q1,2020-03-31,-542207.0,11496096.0,-0.0471644460867411,-4.72
OLB,2019q4,2019-12-31,-61770.0,11868929.0,-0.0052043448907647,-0.52
OLB,2019q3,2019-09-30,-401859.0,11508861.0,-0.0349173562874727,-3.49
OLB,2019q2,2019-06-30,-472838.0,11624535.0,-0.0406758635936835,-4.07
OLB,2019q1,2019-03-31,-406945.0,11771456.0,-0.0345704898357518,-3.46
OLB,2018q4,2018-12-31,-609242.0,11999274.0,-0.0507732384475927,-5.08
OLB,2018q3,2018-09-30,-613964.0,12680257.0,-0.0484188924562018,-4.84
OLB,2018q2,2018-06-30,-170338.0,13225404.0,-0.0128796065511495,-1.29
OLB,2018q1,2018-03-31,-413446.0,20318.0,-20.34875479870066,-2034.88
OLB,2017q4,2017-12-31,-88950.0,5545.0,-16.041478809738503,-1604.15
OLB,2017q3,2017-09-30,-116144.0,5069.0,-22.912606036693628,-2291.26
OLB,2017q2,2017-06-30,-99916.0,6716.0,-14.877307921381774,-1487.73
OLB,2017q1,2017-03-31,-93728.0,6386.0,-14.67710616974632,-1467.71
OLB,2016q4,2016-12-31,-70504.0,6125.0,-11.510857142857144,-1151.09
OLB,2016q3,2016-09-30,-89768.0,6654.0,-13.49083258190562,-1349.08
OLB,2016q2,2016-06-30,-78961.0,4965.0,-15.903524672708963,-1590.35
OLB,2016q1,2016-03-31,-73719.0,9534.0,-7.732221522970422,-773.22
OLB,2015q4,2015-12-31,-73621.0,7840.0,-9.390433673469389,-939.04
OLB,2015q3,2015-09-30,-88132.0,6093.0,-14.46446742163138,-1446.45
OLB,2015q2,2015-06-30,-86398.0,5297.0,-16.310741929394,-1631.07
OLB,2015q1,2015-03-31,-94197.0,5119.0,-18.40144559484274,-1840.14
OLB,2014q4,2014-12-31,-118342.0,4965.0,-23.83524672708963,-2383.52
OLB,2014q3,2014-09-30,-93349.0,6540.0,-14.27354740061162,-1427.35
OLB,2014q2,2014-06-30,-102890.0,10538.0,-9.7637122793699,-976.37
OLB,2014q1,2014-03-31,-45720.0,39219.0,-1.1657614931538285,-116.58
OLB,2013q4,2013-12-31,-284316.0,7784.0,-36.5256937307297,-3652.57
OLB,2013q3,2013-09-30,-92089.0,7592.0,-12.129741833508955,-1212.97
OLB,2013q2,2013-06-30,-88023.0,13436.0,-6.551280142899673,-655.13
OLB,2013q1,2013-03-31,-87688.0,6202.0,-14.138664946791357,-1413.87
OLB,2012q4,2012-12-31,-273302.0,13848.0,-19.735846331600232,-1973.58
OLB,2012q3,2012-09-30,-216524.0,97442.0,-2.2220808275692208,-222.21
OLB,2012q2,2012-06-30,-145717.0,141850.0,-1.0272611913993654,-102.73
OLB,2012q1,2012-03-31,-148313.0,210087.0,-0.7059599118460448,-70.6
OLB,2011q4,2011-12-31,-202762.0,278831.0,-0.7271860015564984,-72.72
OLB,2011q3,2011-09-30,-131173.0,347403.0,-0.3775816558866791,-37.76
OLB,2011q2,2011-06-30,-207627.0,433609.0,-0.478834618285137,-47.88
OLB,2011q1,2011-03-31,-137929.0,484546.0,-0.2846561523570518,-28.47
OLB,2010q4,2010-12-31,-146692.0,554915.0,-0.2643503960065956,-26.44
OLB,2010q3,2010-09-30,-110017.0,655568.0,-0.1678193566495009,-16.78
OLB,2010q2,2010-06-30,-101323.0,698111.0,-0.1451388103038055,-14.51
OLB,2010q1,2010-03-31,-23129.0,26875.0,-0.8606139534883721,-86.06
OLB,2009q4,2009-12-31,-122965.0,5520.0,-22.276268115942027,-2227.63
OLB,2009q3,2009-09-30,-67589.0,5084.0,-13.294453186467347,-1329.45
OLB,2009q2,2009-06-30,-59005.0,5667.0,-10.412034586200813,-1041.2
OLB,2009q1,2009-03-31,-73511.0,5796.0,-12.683057280883368,-1268.31
OLB,2008q4,2008-12-31,-149406.0,5635.0,-26.51393078970719,-2651.39
OLB,2008q3,2008-09-30,-85903.0,68659.0,-1.251154255086733,-125.12
OLB,2008q2,2008-06-30,-107009.0,68608.0,-1.559716068097015,-155.97
OLB,2008q1,2008-03-31,-138405.0,81225.0,-1.7039704524469068,-170.4
OLB,2007q4,2007-12-31,-332380.0,103131.0,-3.2228912742046525,-322.29
OLB,2007q3,2007-09-30,-249517.0,69006.0,-3.615873981972582,-361.59
